measurement_time,x_axis,y_axis,z_axis
5595.5,-27,-5,-3
5595.51,-27,-5,-4
5595.52,-27,-5,-4
5595.53,-27,-5,-4
5595.54,-27,-4,-4
5595.55,-27,-4,-4
5595.56,-27,-4,-5
5595.57,-27,-4,-5
5595.58,-27,-4,-5
5595.59,-27,-3,-5
5595.61,-27,-3,-5
5595.62,-28,-3,-4
5595.64,-28,-3,-4
5595.65,-28,-3,-4
5595.66,-29,-3,-3
5595.67,-29,-2,-3
5595.679,-29,-2,-3
5595.69,-30,-2,-2
5595.7,-30,-2,-2
5595.71,-30,-2,-2
5595.72,-31,-2,-1
5595.73,-31,-2,-1
5595.74,-32,-2,0
5595.75,-32,-2,0
5595.76,-32,-2,0
5595.77,-33,-2,1
5595.78,-33,-2,2
5595.79,-34,-2,3
5595.8,-35,-3,4
5595.81,-35,-3,4
5595.82,-36,-3,5
5595.83,-36,-3,5
5595.84,-37,-4,6
5595.85,-37,-4,6
5595.86,-38,-4,6
5595.87,-38,-4,7
5595.88,-38,-4,7
5595.9,-39,-4,7
5595.91,-39,-4,7
5595.92,-40,-5,7
5595.93,-40,-5,7
5595.94,-40,-5,6
5595.95,-40,-5,6
5595.96,-41,-5,6
5595.97,-41,-5,5
5595.98,-41,-5,5
5595.99,-41,-5,5
5596.0,-41,-5,5
5596.01,-41,-5,4
5596.02,-41,-5,4
5596.03,-40,-4,3
5596.04,-39,-4,3
5596.05,-38,-4,2
5596.06,-36,-4,2
5596.07,-33,-4,1
5596.08,-30,-4,1
5596.09,-28,-4,0
5596.1,-26,-4,0
5596.11,-24,-3,0
5596.12,-22,-3,0
5596.14,-20,-3,0
5596.15,-19,-2,0
5596.17,-15,-1,0
5596.18,-13,-1,0
5596.19,-11,-1,0
5596.2,-9,-1,0
5596.21,-8,0,0
5596.22,-7,0,0
5596.23,-7,0,0
5596.24,-6,0,0
5596.25,-6,0,0
5596.26,-5,0,0
5596.27,-5,0,0
5596.28,-5,0,0
5596.29,-4,0,0
5596.3,-4,0,0
5596.31,-4,0,1
5596.319,-4,0,1
5596.33,-4,0,1
5596.34,-4,0,1
5596.35,-4,0,1
5596.36,-3,0,1
5596.37,-3,0,1
5596.38,-3,0,1
5596.39,-3,0,1
5596.4,-3,0,2
5596.41,-3,0,2
5596.43,-3,0,2
5596.44,-2,0,3
5596.45,-2,0,3
5596.46,-1,0,4
5596.47,-1,0,5
5596.48,-1,0,5
5596.49,0,-1,6
5596.5,0,-1,6
5596.51,0,-1,6
5596.52,0,-1,7
5596.53,0,-1,7
5596.54,0,-1,8
5596.55,0,-1,8
5596.56,0,-1,8
5596.57,0,-1,8
5596.58,0,-1,8
5596.59,0,-1,9
5596.6,0,-1,9
5596.61,0,-1,9
5596.62,0,-1,9
5596.63,0,-1,8
5596.64,0,-1,8
5596.65,0,0,7
5596.67,-1,0,6
5596.68,-2,2,5
5596.7,-3,4,3
5596.71,-3,4,2
5596.72,-3,5,2
5596.73,-4,5,2
5596.74,-5,5,2
5596.75,-5,6,1
5596.76,-6,6,0
5596.77,-7,6,0
5596.78,-8,6,0
5596.79,-8,6,0
5596.8,-8,6,0
5596.81,-8,6,-1
5596.82,-8,6,-1
5596.83,-8,6,-1
5596.84,-8,5,-1
5596.85,-8,5,-1
5596.86,-9,5,-1
5596.87,-9,4,-1
5596.88,-9,4,-1
5596.89,-9,3,-1
5596.9,-10,2,-1
5596.91,-10,2,-1
5596.92,-11,1,0
5596.93,-11,0,0
5596.94,-12,0,0
5596.959,-13,-1,0
5596.97,-13,-1,0
5596.98,-14,-2,0
5596.99,-14,-3,0
5597.0,-14,-3,0
5597.01,-14,-3,0
5597.02,-15,-4,0
5597.03,-15,-4,0
5597.04,-15,-4,0
5597.05,-15,-4,0
5597.06,-15,-5,0
5597.07,-15,-5,0
5597.08,-15,-5,0
5597.09,-15,-5,0
5597.1,-15,-5,0
5597.11,-14,-5,0
5597.12,-14,-5,0
5597.13,-14,-5,0
5597.14,-14,-5,0
5597.15,-14,-4,0
5597.16,-14,-4,0
5597.17,-14,-3,1
5597.18,-14,-2,1
5597.2,-14,-2,1
5597.21,-15,-2,1
5597.23,-15,-1,2
5597.24,-16,0,2
5597.25,-16,0,2
5597.26,-16,0,2
5597.27,-16,0,2
5597.28,-15,0,2
5597.29,-15,0,2
5597.3,-15,0,2
5597.31,-15,0,2
5597.32,-15,0,2
5597.33,-15,0,2
5597.34,-15,0,2
5597.35,-15,0,2
5597.36,-15,0,2
5597.37,-15,0,2
5597.38,-15,0,2
5597.39,-14,0,3
5597.4,-14,0,3
5597.41,-14,0,3
5597.42,-14,0,3
5597.43,-14,0,3
5597.44,-14,-1,3
5597.45,-14,-1,3
5597.46,-14,-1,3
5597.47,-14,-1,3
5597.49,-14,-1,3
5597.5,-13,-2,3
5597.51,-13,-2,3
5597.52,-13,-2,2
5597.53,-13,-2,2
5597.54,-13,-2,2
5597.55,-13,-2,2
5597.56,-13,-2,2
5597.57,-13,-3,2
5597.58,-13,-3,2
5597.59,-13,-3,2
5597.599,-13,-3,2
5597.61,-13,-3,2
5597.62,-13,-3,2
5597.63,-13,-3,2
5597.64,-13,-3,2
5597.65,-12,-3,3
5597.66,-12,-3,3
5597.67,-12,-3,3
5597.68,-12,-3,3
5597.69,-12,-3,3
5597.7,-13,-3,3
5597.71,-13,-3,4
5597.73,-13,-2,4
5597.74,-14,-2,4
5597.76,-15,-1,5
5597.77,-16,0,5
5597.78,-17,0,5
5597.79,-17,0,5
5597.8,-17,0,5
5597.81,-17,0,5
5597.82,-17,0,5
5597.83,-17,1,5
5597.84,-17,1,5
5597.85,-17,1,5
5597.86,-16,2,5
5597.87,-16,2,5
5597.88,-15,2,5
5597.89,-15,3,5
5597.9,-14,3,5
5597.91,-14,3,5
5597.92,-13,3,5
5597.93,-13,4,5
5597.94,-13,4,5
5597.95,-13,4,5
