packet_num,type,type_name,timestamp,x,y,z,temperature,status
357,2,mag,10540000,14.399999618530273,4.5,-56.400001525878906,25.375,0
358,2,mag,10570000,15.600000381469727,4.5,-56.099998474121094,25.40625,0
359,2,mag,10600000,14.550000190734863,4.800000190734863,-55.650001525878906,25.37890625,0
381,2,mag,10630000,14.399999618530273,4.949999809265137,-56.55000305175781,25.375,0
382,2,mag,10660000,15.600000381469727,4.349999904632568,-55.349998474121094,25.40625,0
383,2,mag,10690000,14.699999809265137,4.199999809265137,-54.75,25.3828125,0
384,2,mag,10720000,15.899999618530273,4.949999809265137,-54.900001525878906,25.4140625,0
409,2,mag,10750000,14.699999809265137,4.800000190734863,-55.94999694824219,25.3828125,0
410,2,mag,10780000,15.000000953674316,4.650000095367432,-55.19999694824219,25.390625,0
411,2,mag,10810000,14.100000381469727,4.199999809265137,-55.94999694824219,25.3671875,0
412,2,mag,10840000,15.75,4.800000190734863,-55.19999694824219,25.41015625,0
413,2,mag,10870000,15.299999237060547,4.650000095367432,-55.19999694824219,25.3984375,0
435,2,mag,10900000,15.450000762939453,4.5,-55.349998474121094,25.40234375,0
436,2,mag,10930000,15.450000762939453,4.199999809265137,-55.349998474121094,25.40234375,0
437,2,mag,10960000,14.25,4.800000190734863,-56.099998474121094,25.37109375,0
462,2,mag,10990000,14.100000381469727,4.650000095367432,-55.5,25.3671875,0
463,2,mag,11020000,15.15000057220459,4.949999809265137,-55.80000305175781,25.39453125,0
464,2,mag,11050000,14.84999942779541,4.349999904632568,-55.80000305175781,25.38671875,0
465,2,mag,11080000,13.950000762939453,4.349999904632568,-55.94999694824219,25.36328125,0
487,2,mag,11110000,15.600000381469727,4.800000190734863,-54.75,25.40625,0
488,2,mag,11140000,14.699999809265137,4.5,-55.94999694824219,25.3828125,0
489,2,mag,11170000,14.550000190734863,5.099999904632568,-55.80000305175781,25.37890625,0
