packet_num,type,type_name,timestamp,x,y,z,temperature
122,1,gyro,9540000,-0.028099801391363144,0.004886921960860491,-0.0012217304902151227,24.0
123,1,gyro,9550000,-0.039095375686883926,0.010995574295520782,-0.0024434609804302454,24.0
124,1,gyro,9560000,-0.042760565876960754,0.018325956538319588,-0.004886921960860491,24.0
141,1,gyro,9570000,-0.04153883829712868,0.024434609338641167,-0.00733038317412138,24.0
142,1,gyro,9580000,-0.03420845419168472,0.028099801391363144,-0.00855211354792118,24.0
143,1,gyro,9590000,-0.021991148591041565,0.02932153269648552,-0.010995574295520782,24.0
144,1,gyro,9600000,-0.00733038317412138,0.02687807008624077,-0.012217304669320583,24.0
145,1,gyro,9610000,0.009773843921720982,0.021991148591041565,-0.012217304669320583,24.0
146,1,gyro,9620000,0.021991148591041565,0.015882495790719986,-0.010995574295520782,24.0
147,1,gyro,9630000,0.03176499158143997,0.009773843921720982,-0.009773843921720982,24.0
148,1,gyro,9640000,0.036651913076639175,0.0024434609804302454,-0.00855211354792118,24.0
149,1,gyro,9650000,0.03420845419168472,-0.00366519158706069,-0.00733038317412138,24.0
150,1,gyro,9660000,0.02687807008624077,-0.00733038317412138,-0.004886921960860491,24.0
166,1,gyro,9700000,-0.02932153269648552,0.006108652334660292,-0.0024434609804302454,24.0
167,1,gyro,9710000,-0.03787364438176155,0.012217304669320583,-0.00366519158706069,24.0
168,1,gyro,9720000,-0.042760565876960754,0.018325956538319588,-0.004886921960860491,24.0
169,1,gyro,9730000,-0.0403171069920063,0.024434609338641167,-0.006108652334660292,24.0
170,1,gyro,9740000,-0.03298672288656235,0.028099801391363144,-0.009773843921720982,24.0
171,1,gyro,9750000,-0.02076941914856434,0.028099801391363144,-0.010995574295520782,24.0
172,1,gyro,9760000,-0.004886921960860491,0.025656340643763542,-0.012217304669320583,24.0
173,1,gyro,9770000,0.009773843921720982,0.021991148591041565,-0.012217304669320583,24.0
174,1,gyro,9780000,0.02321287989616394,0.01466076634824276,-0.012217304669320583,24.0
175,1,gyro,9790000,0.03298672288656235,0.00855211354792118,-0.010995574295520782,24.0
194,1,gyro,9810000,0.03420845419168472,-0.00366519158706069,-0.006108652334660292,24.0
195,1,gyro,9820000,0.025656340643763542,-0.00733038317412138,-0.004886921960860491,24.0
196,1,gyro,9830000,0.01466076634824276,-0.00855211354792118,-0.0024434609804302454,24.0
197,1,gyro,9840000,-0.0012217304902151227,-0.004886921960860491,-0.0012217304902151227,24.0
198,1,gyro,9850000,-0.015882495790719986,-0.0012217304902151227,-0.0012217304902151227,24.0
199,1,gyro,9870000,-0.02932153269648552,0.004886921960860491,-0.0024434609804302454,24.0
200,1,gyro,9880000,-0.039095375686883926,0.012217304669320583,-0.00366519158706069,24.0
201,1,gyro,9890000,-0.042760565876960754,0.019547687843441963,-0.004886921960860491,24.0
202,1,gyro,9900000,-0.0403171069920063,0.024434609338641167,-0.00733038317412138,24.0
203,1,gyro,9910000,-0.03176499158143997,0.02687807008624077,-0.009773843921720982,24.0
219,1,gyro,9920000,-0.02076941914856434,0.028099801391363144,-0.010995574295520782,24.0
220,1,gyro,9930000,-0.004886921960860491,0.025656340643763542,-0.012217304669320583,24.0
221,1,gyro,9940000,0.010995574295520782,0.021991148591041565,-0.012217304669320583,24.0
222,1,gyro,9950000,0.024434609338641167,0.01466076634824276,-0.012217304669320583,24.0
223,1,gyro,9960000,0.03298672288656235,0.00733038317412138,-0.009773843921720982,24.0
224,1,gyro,9970000,0.036651913076639175,0.0012217304902151227,-0.00733038317412138,24.0
225,1,gyro,9980000,0.03420845419168472,-0.004886921960860491,-0.006108652334660292,24.0
226,1,gyro,9990000,0.025656340643763542,-0.00733038317412138,-0.00366519158706069,24.0
227,1,gyro,10000000,0.012217304669320583,-0.00733038317412138,-0.00366519158706069,24.0
228,1,gyro,10010000,-0.0024434609804302454,-0.004886921960860491,-0.0012217304902151227,24.0
246,1,gyro,10050000,-0.042760565876960754,0.019547687843441963,-0.006108652334660292,24.0
247,1,gyro,10060000,-0.039095375686883926,0.024434609338641167,-0.00733038317412138,24.0
248,1,gyro,10070000,-0.03176499158143997,0.028099801391363144,-0.009773843921720982,24.0
249,1,gyro,10080000,-0.019547687843441963,0.028099801391363144,-0.010995574295520782,24.0
250,1,gyro,10090000,-0.00366519158706069,0.02687807008624077,-0.012217304669320583,24.0
251,1,gyro,10100000,0.012217304669320583,0.02076941914856434,-0.013439035043120384,24.0
252,1,gyro,10110000,0.025656340643763542,0.013439035043120384,-0.010995574295520782,24.0
253,1,gyro,10120000,0.03420845419168472,0.00733038317412138,-0.009773843921720982,24.0
254,1,gyro,10130000,0.036651913076639175,0.0,-0.00855211354792118,24.0
255,1,gyro,10140000,0.03420845419168472,-0.004886921960860491,-0.006108652334660292,24.0
271,1,gyro,10150000,0.025656340643763542,-0.00855211354792118,-0.00366519158706069,24.0
272,1,gyro,10160000,0.012217304669320583,-0.00855211354792118,-0.0024434609804302454,24.0
273,1,gyro,10170000,-0.00366519158706069,-0.006108652334660292,-0.0012217304902151227,24.0
274,1,gyro,10180000,-0.01710422709584236,0.0012217304902151227,-0.0024434609804302454,24.0
275,1,gyro,10190000,-0.00855211354792118,0.009773843921720982,-0.006108652334660292,24.0
